id,title,description,price,sale_price,availability,condition,image_link,link,brand,google_product_category
288,Ivory Luxe Marble-Top Sideboard Buffet Cabinet,"The Ivory Luxe Marble-Top Sideboard Cabinet is a sophisticated statement piece designed for elegant modern interiors. It features a vertically fluted ivory body paired with a smooth black marble-effect top, accented by a refined gold trim. Rounded edges, bold circular black handles, and tapered gold legs add a luxurious contemporary touch. Ideal for dining rooms, living spaces, or upscale entryways, this sideboard offers spacious concealed storage while elevating your interior with a refined, designer finish.",43000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769092103/furniturespot_ke-20260122-0136_cuve0x.jpg,https://bobbyfurniturekenya.com/product/288,Generic,Storage - Cabinets
289,Elegance Gold-Accent Console Table,"The Elegance Gold-Accent Console Table is a refined statement piece designed to elevate entryways and living spaces. Finished in crisp white, it features three upper drawers with polished gold knobs, offering practical storage for everyday essentials. The sculptural double-pedestal base with gold accent detailing adds architectural interest and a luxurious touch. Perfect for hallways, foyers, or behind sofas, this console table blends classic symmetry with modern glamour.",35000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769092104/furniturespot_ke-20260122-0137_yyzsud.jpg,https://bobbyfurniturekenya.com/product/289,Generic,Living Room - Console Tables
291,Heritage Charcoal Coffee Table,"The Heritage Charcoal Coffee Table brings classic craftsmanship and timeless elegance to your living space. Finished in a deep charcoal tone, it features a solid square top supported by gracefully curved legs and decorative carved detailing along the apron. The sturdy construction ensures durability, while the refined design makes it a perfect centerpiece for both traditional and contemporary living rooms. Ideal for everyday use, this coffee table provides a generous surface for décor, drinks, and entertaining.",35000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769095394/furniturespot_ke-20260122-0003_g1doi5.jpg,https://bobbyfurniturekenya.com/product/291,Generic,Living Room - Coffee Tables
292,Luxe Oval Marble-Top Coffee Table,"The Luxe Oval Marble-Top Coffee Table is a refined centerpiece crafted for elegant modern living spaces. It features a smooth oval marble-effect top, beautifully framed with a gold accent trim for a luxurious finish. The fluted white body adds texture and sophistication, while the gold ring handle and tapered gold legs enhance its upscale appeal. Designed to blend style with practicality, this coffee table offers a generous surface for décor, serving, and everyday use, making it ideal for contemporary and luxury-inspired interiors.",35000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769095336/furniturespot_ke-20260122-0018_dtgjb5.jpg,https://bobbyfurniturekenya.com/product/292,Generic,Living Room - Coffee Tables
293,Noir Fluted Nesting Coffee Tables (Set of 2),"The Noir Fluted Nesting Coffee Tables bring modern minimalism and functional elegance into your living space. This set features two round tables in a deep matte black finish, each supported by a bold cylindrical base with vertical fluted detailing. Designed to nest together or be used separately, they offer flexible surface space for entertaining or everyday living. Perfect for contemporary and modern interiors, these tables combine sculptural form with practical versatility.",28000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769095336/furniturespot_ke-20260122-0022_alau11.jpg,https://bobbyfurniturekenya.com/product/293,Generic,Living Room - Coffee Tables
294,Crystal White Marble-Top Coffee Table,"The Crystal White Marble-Top Coffee Table is a refined blend of elegance and practicality, designed to elevate modern living spaces. It features a smooth marble-effect top paired with a clean white frame that adds a bright, sophisticated feel. Two mirrored-front drawers with elegant ring handles provide stylish concealed storage, while open shelving offers space for books, décor, or everyday essentials. Perfect for contemporary and luxury-inspired interiors, this coffee table combines visual appeal with functional organization.",35000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769095337/furniturespot_ke-20260122-0031_mqxp6y.jpg,https://bobbyfurniturekenya.com/product/294,Generic,Living Room - Coffee Tables
295,Luxe Fluted TV Stand & Coffee Table Set,"The Luxe Fluted TV Stand & Coffee Table Set delivers a cohesive, high-end look for modern living rooms. Finished in crisp white with elegant vertical fluted detailing, both pieces are accented by subtle gold hardware and slim gold legs for a refined touch. The TV stand offers spacious drawers for organized media storage, while the round coffee table features a smooth marble-effect top with a coordinating fluted base—perfect for everyday use and entertaining. Designed to complement contemporary and luxury interiors, this matching set creates a polished, designer finish in one complete package.",55000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769095352/furniturespot_ke-20260122-0036_j6i2od.jpg,https://bobbyfurniturekenya.com/product/295,Generic,Living Room - Coffee Tables
296,Modern Fluted TV Stand & Coffee Table Set,"The Modern Fluted TV Stand & Coffee Table Set is a stylish, coordinated solution for contemporary living rooms. The TV stand features a clean white finish with vertical fluted detailing, gold-accent legs, and ample storage space for media devices and accessories. Paired with a bold round coffee table in a contrasting dark finish, topped with a sleek marble-effect surface, this set creates a striking balance of elegance and modern design. Ideal for luxury and modern interiors, it offers both visual impact and everyday functionality.",55000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769095353/furniturespot_ke-20260122-0040_lxj0gk.jpg,https://bobbyfurniturekenya.com/product/296,Generic,Living Room - Coffee Tables
297,Luxe Quilted TV Stand & Coffee Table Set,"The Luxe Quilted TV Stand & Coffee Table Set is a sophisticated living room combination designed for modern luxury interiors. Finished in elegant white with quilted panel detailing, both pieces are accented with refined gold hardware and slim gold legs. The TV stand provides ample storage for media devices and décor, while the matching coffee table features a smooth marble-effect top and concealed storage for a clean, clutter-free look. This coordinated set creates a polished, high-end aesthetic that elevates any contemporary living space.",55000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769095354/furniturespot_ke-20260122-0041_qzaofw.jpg,https://bobbyfurniturekenya.com/product/297,Generic,Living Room - Living Room Packages
298,White Marble-Top Fluted Nesting Coffee Tables (Set of 2),"The White Marble-Top Fluted Nesting Coffee Tables offer a clean, modern aesthetic with versatile functionality. This set features two round tables with smooth marble-effect tops and solid cylindrical bases detailed with vertical fluting. Designed to nest together or be used separately, they provide flexible surface space for everyday living and entertaining. Perfect for contemporary, minimalist, and luxury interiors, these tables add texture, elegance, and practicality to any living room.",28000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769095354/furniturespot_ke-20260122-0058_fqe4rm.jpg,https://bobbyfurniturekenya.com/product/298,Generic,Living Room - Coffee Tables
299,Luxe Fluted Marble-Top Coffee Table Set (3-Piece),"The Luxe Fluted Marble-Top Coffee Table Set is a premium three-piece arrangement designed to bring elegance and versatility to modern living spaces. Each table features a smooth white marble-effect top accented with a refined gold trim, paired with a vertically fluted cylindrical base for a sophisticated finish. Designed to be styled together or used separately, this set offers flexible surface space for entertaining, décor, and everyday use. Ideal for luxury, contemporary, and modern interiors, it creates a cohesive and upscale living room statement.",65000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769095371/furniturespot_ke-20260122-0104_glcvvr.jpg,https://bobbyfurniturekenya.com/product/299,Generic,Living Room - Living Room Packages
300,Luxe Oval Marble-Top Coffee Table with Storage,"The Luxe Oval Marble-Top Coffee Table with Storage is a refined centerpiece crafted for modern luxury living rooms. It features a smooth oval marble-effect top framed with an elegant gold accent, paired with a vertically fluted white body that adds texture and sophistication. Integrated drawers provide discreet storage for remotes, magazines, or everyday essentials, while the sculptural gold base enhances stability and visual appeal. Designed to balance beauty and functionality, this coffee table elevates contemporary and upscale interiors with ease.",30000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769095382/furniturespot_ke-20260122-0106_sr8szb.jpg,https://bobbyfurniturekenya.com/product/300,Generic,Living Room - Coffee Tables
301,Luxe Rectangular Marble-Top Coffee Table with Storage,"The Luxe Rectangular Marble-Top Coffee Table with Storage is a sophisticated centerpiece designed for modern and luxury living rooms. It features a smooth rectangular marble-effect top framed with a refined gold accent, paired with a vertically fluted white body that adds texture and elegance. Built-in drawers provide practical concealed storage for remotes, magazines, and everyday essentials, while the sturdy gold-accent base ensures durability and visual balance. This coffee table seamlessly blends refined design with everyday functionality.",25000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769095304/furniturespot_ke-20260122-0125_thhgfa.jpg,https://bobbyfurniturekenya.com/product/301,Generic,Living Room - Coffee Tables
